iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
GTM,North America,Guatemala,02/09/2021,17843914,475548,5271,3628.286,12007,81,56,26650.431,295.395,203.335,672.89,4.539,3.138,0.99,,,,,,,,
GTM,North America,Guatemala,03/09/2021,17843914,479376,3828,3444.714,12098,91,57.714,26864.958,214.527,193.047,677.99,5.1,3.234,0.98,,,,,,,,
GTM,North America,Guatemala,04/09/2021,17843914,484263,4887,3463.714,12155,57,55.286,27138.833,273.875,194.112,681.185,3.194,3.098,0.98,,,,,,,,
GTM,North America,Guatemala,05/09/2021,17843914,486819,2556,3295.143,12203,48,55,27282.075,143.242,184.665,683.875,2.69,3.082,0.98,,,,,,,,
GTM,North America,Guatemala,06/09/2021,17843914,487898,1079,3262.714,12265,62,58.143,27342.544,60.469,182.847,687.349,3.475,3.258,0.98,,,,,,,,
GTM,North America,Guatemala,07/09/2021,17843914,488538,640,3248.429,12315,50,61.286,27378.41,35.867,182.047,690.151,2.802,3.435,0.98,,,,,,,,
GTM,North America,Guatemala,08/09/2021,17843914,492570,4032,3184.714,12388,73,66,27604.37,225.959,178.476,694.242,4.091,3.699,0.97,,,,,,,,
GTM,North America,Guatemala,09/09/2021,17843914,497690,5120,3163.143,12468,80,65.857,27891.302,286.933,177.267,698.726,4.483,3.691,0.97,,,,,,,,
GTM,North America,Guatemala,10/09/2021,17843914,497690,0,2616.286,12468,0,52.857,27891.302,0,146.621,698.726,0,2.962,0.97,,,,,,,,
GTM,North America,Guatemala,11/09/2021,17843914,500840,3150,2368.143,12544,76,55.571,28067.833,176.531,132.714,702.985,4.259,3.114,0.97,,,,,,,,
GTM,North America,Guatemala,12/09/2021,17843914,509654,8814,3262.143,12665,121,66,28561.783,493.95,182.815,709.766,6.781,3.699,0.96,,,,,,,,
GTM,North America,Guatemala,13/09/2021,17843914,510724,1070,3260.857,12710,45,63.571,28621.747,59.964,182.743,712.288,2.522,3.563,0.96,,,,,,,,
GTM,North America,Guatemala,14/09/2021,17843914,511457,733,3274.143,12754,44,62.714,28662.826,41.078,183.488,714.754,2.466,3.515,0.95,,,,,,,,
GTM,North America,Guatemala,15/09/2021,17843914,515756,4299,3312.286,12795,41,58.143,28903.748,240.922,185.626,717.051,2.298,3.258,0.94,,,,,,,,
GTM,North America,Guatemala,16/09/2021,17843914,519986,4230,3185.143,12859,64,55.857,29140.804,237.056,178.5,720.638,3.587,3.13,0.94,,,,,,,,
GTM,North America,Guatemala,17/09/2021,17843914,521093,1107,3343.286,12907,48,62.714,29202.842,62.038,187.363,723.328,2.69,3.515,0.94,,,,,,,,
GTM,North America,Guatemala,18/09/2021,17843914,525161,4068,3474.429,12947,40,57.571,29430.819,227.977,194.712,725.57,2.242,3.226,0.94,,,,,,,,
GTM,North America,Guatemala,19/09/2021,17843914,529422,4261,2824,13040,93,53.571,29669.612,238.793,158.261,730.781,5.212,3.002,0.94,,,,,,,,
GTM,North America,Guatemala,20/09/2021,17843914,529422,0,2671.143,13040,0,47.143,29669.612,0,149.695,730.781,0,2.642,0.94,,,,,,,,
GTM,North America,Guatemala,21/09/2021,17843914,530026,604,2652.714,13061,21,43.857,29703.461,33.849,148.662,731.958,1.177,2.458,0.95,,,,,,,,
GTM,North America,Guatemala,22/09/2021,17843914,533744,3718,2569.714,13115,54,45.714,29911.823,208.362,144.011,734.984,3.026,2.562,0.94,,,,,,,,
GTM,North America,Guatemala,23/09/2021,17843914,537987,4243,2571.571,13185,70,46.571,30149.607,237.784,144.115,738.907,3.923,2.61,0.94,,,,,,,,
GTM,North America,Guatemala,24/09/2021,17843914,542024,4037,2990.143,13241,56,47.714,30375.847,226.24,167.572,742.046,3.138,2.674,0.93,,,,,,,,
GTM,North America,Guatemala,25/09/2021,17843914,545796,3772,2947.857,13283,42,48,30587.236,211.389,165.202,744.399,2.354,2.69,0.92,,,,,,,,
GTM,North America,Guatemala,26/09/2021,17843914,548604,2808,2740.286,13331,48,41.571,30744.6,157.365,153.57,747.089,2.69,2.33,0.92,,,,,,,,
GTM,North America,Guatemala,27/09/2021,17843914,549560,956,2876.857,13375,44,47.857,30798.176,53.576,161.223,749.555,2.466,2.682,0.91,,,,,,,,
GTM,North America,Guatemala,28/09/2021,17843914,550333,773,2901,13394,19,47.571,30841.496,43.32,162.576,750.62,1.065,2.666,0.9,,,,,,,,
GTM,North America,Guatemala,29/09/2021,17843914,553289,2956,2792.143,13453,59,48.286,31007.155,165.659,156.476,753.927,3.306,2.706,0.89,,,,,,,,
GTM,North America,Guatemala,30/09/2021,17843914,557244,3955,2751,13525,72,48.571,31228.799,221.644,154.17,757.962,4.035,2.722,0.88,,,,,,,,
GTM,North America,Guatemala,01/10/2021,17843914,560315,3071,2613,13564,39,46.143,31400.902,172.103,146.436,760.147,2.186,2.586,0.87,,,,,,,,
GTM,North America,Guatemala,02/10/2021,17843914,563257,2942,2494.429,13625,61,48.857,31565.776,164.874,139.792,763.566,3.419,2.738,0.86,,,,,,,,
GTM,North America,Guatemala,03/10/2021,17843914,565566,2309,2423.143,13700,75,52.714,31695.176,129.4,135.797,767.769,4.203,2.954,0.86,,,,,,,,
GTM,North America,Guatemala,04/10/2021,17843914,566250,684,2384.286,13730,30,50.714,31733.509,38.332,133.619,769.45,1.681,2.842,0.85,,,,,,,,
GTM,North America,Guatemala,05/10/2021,17843914,566636,386,2329,13750,20,50.857,31755.141,21.632,130.521,770.571,1.121,2.85,0.84,,,,,,,,
GTM,North America,Guatemala,06/10/2021,17843914,569440,2804,2307.286,13794,44,48.714,31912.281,157.14,129.304,773.037,2.466,2.73,0.83,,,,,,,,
GTM,North America,Guatemala,07/10/2021,17843914,572103,2663,2122.714,13851,57,46.571,32061.52,149.239,118.96,776.231,3.194,2.61,0.82,,,,,,,,
GTM,North America,Guatemala,08/10/2021,17843914,574713,2610,2056.857,13902,51,48.286,32207.788,146.268,115.269,779.089,2.858,2.706,0.81,,,,,,,,
GTM,North America,Guatemala,09/10/2021,17843914,576818,2105,1937.286,13938,36,44.714,32325.755,117.967,108.568,781.107,2.017,2.506,0.81,,,,,,,,
GTM,North America,Guatemala,10/10/2021,17843914,578809,1991,1891.857,13986,48,40.857,32437.334,111.579,106.023,783.797,2.69,2.29,0.8,,,,,,,,
GTM,North America,Guatemala,11/10/2021,17843914,579489,680,1891.286,14027,41,42.429,32475.442,38.108,105.991,786.094,2.298,2.378,0.79,,,,,,,,
GTM,North America,Guatemala,12/10/2021,17843914,579774,285,1876.857,14066,39,45.143,32491.414,15.972,105.182,788.28,2.186,2.53,0.78,,,,,,,,
GTM,North America,Guatemala,13/10/2021,17843914,581498,1724,1722.571,14118,52,46.286,32588.03,96.616,96.536,791.194,2.914,2.594,0.78,,,,,,,,
GTM,North America,Guatemala,14/10/2021,17843914,583201,1703,1585.429,14177,59,46.571,32683.468,95.439,88.85,794.501,3.306,2.61,0.78,,,,,,,,
GTM,North America,Guatemala,15/10/2021,17843914,584613,1412,1414.286,14204,27,43.143,32762.599,79.131,79.259,796.014,1.513,2.418,0.78,,,,,,,,
GTM,North America,Guatemala,16/10/2021,17843914,586318,1705,1357.143,14236,32,42.571,32858.15,95.551,76.056,797.807,1.793,2.386,0.78,,,,,,,,
GTM,North America,Guatemala,17/10/2021,17843914,587687,1369,1268.286,14266,30,40,32934.871,76.721,71.077,799.488,1.681,2.242,0.78,,,,,,,,
GTM,North America,Guatemala,18/10/2021,17843914,588069,382,1225.714,14330,64,43.286,32956.279,21.408,68.691,803.075,3.587,2.426,0.78,,,,,,,,
GTM,North America,Guatemala,19/10/2021,17843914,588262,193,1212.571,14387,57,45.857,32967.095,10.816,67.954,806.269,3.194,2.57,0.78,,,,,,,,
GTM,North America,Guatemala,20/10/2021,17843914,589986,1724,1212.571,14436,49,45.429,33063.71,96.616,67.954,809.015,2.746,2.546,0.78,,,,,,,,
GTM,North America,Guatemala,21/10/2021,17843914,591460,1474,1179.857,14515,79,48.286,33146.315,82.605,66.121,813.443,4.427,2.706,0.78,,,,,,,,
GTM,North America,Guatemala,22/10/2021,17843914,591767,307,1022,14566,51,51.714,33163.52,17.205,57.274,816.301,2.858,2.898,0.79,,,,,,,,
GTM,North America,Guatemala,23/10/2021,17843914,593459,1692,1020.143,14615,49,54.143,33258.342,94.822,57.17,819.047,2.746,3.034,0.8,,,,,,,,
GTM,North America,Guatemala,24/10/2021,17843914,593459,0,824.571,14615,0,49.857,33258.342,0,46.21,819.047,0,2.794,0.8,,,,,,,,
GTM,North America,Guatemala,25/10/2021,17843914,594665,1206,942.286,14655,40,46.429,33325.928,67.586,52.807,821.288,2.242,2.602,0.81,,,,,,,,
GTM,North America,Guatemala,26/10/2021,17843914,595067,402,972.143,14748,93,51.571,33348.457,22.529,54.48,826.5,5.212,2.89,0.81,,,,,,,,
GTM,North America,Guatemala,27/10/2021,17843914,596417,1350,918.714,14797,49,51.571,33424.113,75.656,51.486,829.246,2.746,2.89,0.81,,,,,,,,
GTM,North America,Guatemala,28/10/2021,17843914,597768,1351,901.143,14862,65,49.571,33499.825,75.712,50.501,832.889,3.643,2.778,0.81,,,,,,,,
GTM,North America,Guatemala,29/10/2021,17843914,599042,1274,1039.286,14928,66,51.714,33571.222,71.397,58.243,836.588,3.699,2.898,0.81,,,,,,,,
GTM,North America,Guatemala,30/10/2021,17843914,599042,0,797.571,14928,0,44.714,33571.222,0,44.697,836.588,0,2.506,0.81,,,,,,,,
GTM,North America,Guatemala,31/10/2021,17843914,601402,2360,1134.714,15020,92,57.857,33703.48,132.258,63.591,841.744,5.156,3.242,0.8,,,,,,,,
GTM,North America,Guatemala,01/11/2021,17843914,601572,170,986.714,15094,74,62.714,33713.007,9.527,55.297,845.891,4.147,3.515,0.8,,,,,,,,
GTM,North America,Guatemala,02/11/2021,17843914,601657,85,941.429,15137,43,55.571,33717.771,4.764,52.759,848.3,2.41,3.114,0.8,,,,,,,,
GTM,North America,Guatemala,03/11/2021,17843914,601793,136,768,15179,42,54.571,33725.392,7.622,43.04,850.654,2.354,3.058,0.81,,,,,,,,
GTM,North America,Guatemala,04/11/2021,17843914,602575,782,686.714,15222,43,51.429,33769.217,43.824,38.485,853.064,2.41,2.882,0.82,,,,,,,,
GTM,North America,Guatemala,05/11/2021,17843914,603641,1066,657,15281,59,50.429,33828.957,59.74,36.819,856.37,3.306,2.826,0.83,,,,,,,,
GTM,North America,Guatemala,06/11/2021,17843914,604586,945,792,15338,57,58.571,33881.916,52.959,44.385,859.565,3.194,3.282,0.84,,,,,,,,
GTM,North America,Guatemala,07/11/2021,17843914,605415,829,573.286,15389,51,52.714,33928.375,46.458,32.128,862.423,2.858,2.954,0.85,,,,,,,,
GTM,North America,Guatemala,08/11/2021,17843914,605749,334,596.714,15474,85,54.286,33947.093,18.718,33.441,867.186,4.764,3.042,0.86,,,,,,,,
GTM,North America,Guatemala,09/11/2021,17843914,605749,0,584.571,15474,0,48.143,33947.093,0,32.76,867.186,0,2.698,0.86,,,,,,,,
GTM,North America,Guatemala,10/11/2021,17843914,605749,0,565.143,15474,0,42.143,33947.093,0,31.671,867.186,0,2.362,0.86,,,,,,,,
GTM,North America,Guatemala,11/11/2021,17843914,606743,994,595.429,15520,46,42.571,34002.798,55.705,33.369,869.764,2.578,2.386,0.87,,,,,,,,
GTM,North America,Guatemala,12/11/2021,17843914,607497,754,550.857,15578,58,42.429,34045.053,42.255,30.871,873.015,3.25,2.378,0.87,,,,,,,,
GTM,North America,Guatemala,13/11/2021,17843914,608307,810,531.571,15627,49,41.286,34090.447,45.394,29.79,875.761,2.746,2.314,0.87,,,,,,,,
GTM,North America,Guatemala,14/11/2021,17843914,609136,829,531.571,15675,48,40.857,34136.905,46.458,29.79,878.451,2.69,2.29,0.88,,,,,,,,
GTM,North America,Guatemala,15/11/2021,17843914,610004,868,607.857,15714,39,34.286,34185.549,48.644,34.065,880.636,2.186,1.921,0.88,,,,,,,,
GTM,North America,Guatemala,16/11/2021,17843914,610034,30,612.143,15730,16,36.571,34187.23,1.681,34.305,881.533,0.897,2.05,0.89,,,,,,,,
GTM,North America,Guatemala,17/11/2021,17843914,610034,0,612.143,15730,0,36.571,34187.23,0,34.305,881.533,0,2.05,0.9,,,,,,,,
GTM,North America,Guatemala,18/11/2021,17843914,610591,557,549.714,15749,19,32.714,34218.446,31.215,30.807,882.598,1.065,1.833,0.91,,,,,,,,
GTM,North America,Guatemala,19/11/2021,17843914,611374,783,553.857,15775,26,28.143,34262.326,43.881,31.039,884.055,1.457,1.577,0.93,,,,,,,,
GTM,North America,Guatemala,20/11/2021,17843914,612187,813,554.286,15802,27,25,34307.888,45.562,31.063,885.568,1.513,1.401,0.93,,,,,,,,
GTM,North America,Guatemala,21/11/2021,17843914,613713,1526,653.857,15837,35,23.143,34393.407,85.519,36.643,887.529,1.961,1.297,0.92,,,,,,,,
GTM,North America,Guatemala,22/11/2021,17843914,613892,179,555.429,15840,3,18,34403.439,10.031,31.127,887.698,0.168,1.009,0.92,,,,,,,,
GTM,North America,Guatemala,23/11/2021,17843914,613950,58,559.429,15849,9,17,34406.689,3.25,31.351,888.202,0.504,0.953,0.91,,,,,,,,
GTM,North America,Guatemala,24/11/2021,17843914,614910,960,696.571,15855,6,17.857,34460.489,53.8,39.037,888.538,0.336,1.001,0.9,,,,,,,,
GTM,North America,Guatemala,25/11/2021,17843914,615725,815,733.429,15870,15,17.286,34506.163,45.674,41.102,889.379,0.841,0.969,0.89,,,,,,,,
GTM,North America,Guatemala,26/11/2021,17843914,616554,829,740,15885,15,15.714,34552.621,46.458,41.471,890.219,0.841,0.881,0.87,,,,,,,,
GTM,North America,Guatemala,27/11/2021,17843914,617037,483,692.857,15898,13,13.714,34579.689,27.068,38.829,890.948,0.729,0.769,0.86,,,,,,,,
GTM,North America,Guatemala,28/11/2021,17843914,617495,458,540.286,15917,19,11.429,34605.356,25.667,30.278,892.013,1.065,0.64,0.85,,,,,,,,
GTM,North America,Guatemala,29/11/2021,17843914,617610,115,531.143,15928,11,12.571,34611.801,6.445,29.766,892.629,0.616,0.705,0.85,,,,,,,,
GTM,North America,Guatemala,30/11/2021,17843914,617610,0,522.857,15928,0,11.286,34611.801,0,29.302,892.629,0,0.632,0.84,,,,,,,,
GTM,North America,Guatemala,01/12/2021,17843914,617984,374,439.143,15943,15,12.571,34632.761,20.96,24.61,893.47,0.841,0.705,0.84,,,,,,,,
GTM,North America,Guatemala,02/12/2021,17843914,618436,452,387.286,15956,13,12.286,34658.091,25.331,21.704,894.198,0.729,0.689,0.84,,,,,,,,
GTM,North America,Guatemala,03/12/2021,17843914,618727,291,310.429,15967,11,11.714,34674.399,16.308,17.397,894.815,0.616,0.656,0.85,,,,,,,,
GTM,North America,Guatemala,04/12/2021,17843914,619040,313,286.143,15972,5,10.571,34691.94,17.541,16.036,895.095,0.28,0.592,0.87,,,,,,,,
GTM,North America,Guatemala,05/12/2021,17843914,619040,0,220.714,15972,0,7.857,34691.94,0,12.369,895.095,0,0.44,0.89,,,,,,,,
GTM,North America,Guatemala,06/12/2021,17843914,619542,502,276,15980,8,7.429,34720.073,28.133,15.467,895.543,0.448,0.416,0.89,,,,,,,,
GTM,North America,Guatemala,07/12/2021,17843914,619852,310,320.286,15986,6,8.286,34737.446,17.373,17.949,895.88,0.336,0.464,0.89,,,,,,,,
GTM,North America,Guatemala,08/12/2021,17843914,619891,39,272.429,15992,6,7,34739.632,2.186,15.267,896.216,0.336,0.392,0.89,,,,,,,,
GTM,North America,Guatemala,09/12/2021,17843914,620435,544,285.571,15999,7,6.143,34770.118,30.487,16.004,896.608,0.392,0.344,0.9,,,,,,,,
GTM,North America,Guatemala,10/12/2021,17843914,620853,418,303.714,16008,9,5.857,34793.544,23.425,17.021,897.113,0.504,0.328,0.9,,,,,,,,
GTM,North America,Guatemala,11/12/2021,17843914,621328,475,326.857,16020,12,6.857,34820.163,26.62,18.318,897.785,0.672,0.384,0.9,,,,,,,,
GTM,North America,Guatemala,12/12/2021,17843914,621844,516,400.571,16029,9,8.143,34849.081,28.917,22.449,898.289,0.504,0.456,0.91,,,,,,,,
GTM,North America,Guatemala,13/12/2021,17843914,622168,324,375.143,16036,7,8,34867.238,18.157,21.024,898.682,0.392,0.448,0.91,,,,,,,,
GTM,North America,Guatemala,14/12/2021,17843914,622229,61,339.571,16044,8,8.286,34870.657,3.419,19.03,899.13,0.448,0.464,0.92,,,,,,,,
GTM,North America,Guatemala,15/12/2021,17843914,622237,8,335.143,16048,4,8,34871.105,0.448,18.782,899.354,0.224,0.448,0.93,,,,,,,,
GTM,North America,Guatemala,16/12/2021,17843914,622525,288,298.571,16051,3,7.429,34887.245,16.14,16.732,899.522,0.168,0.416,0.95,,,,,,,,
GTM,North America,Guatemala,17/12/2021,17843914,622866,341,287.571,16057,6,7,34906.355,19.11,16.116,899.859,0.336,0.392,0.97,,,,,,,,
GTM,North America,Guatemala,18/12/2021,17843914,623195,329,266.714,16061,4,5.857,34924.793,18.438,14.947,900.083,0.224,0.328,1,,,,,,,,
GTM,North America,Guatemala,19/12/2021,17843914,623449,254,229.286,16065,4,5.143,34939.027,14.235,12.85,900.307,0.224,0.288,1.03,,,,,,,,
GTM,North America,Guatemala,20/12/2021,17843914,623662,213,213.429,16067,2,4.429,34950.964,11.937,11.961,900.419,0.112,0.248,1.06,,,,,,,,
GTM,North America,Guatemala,21/12/2021,17843914,623731,69,214.571,16072,5,4,34954.831,3.867,12.025,900.699,0.28,0.224,1.09,,,,,,,,
GTM,North America,Guatemala,22/12/2021,17843914,623795,64,222.571,16077,5,4.143,34958.418,3.587,12.473,900.979,0.28,0.232,1.12,,,,,,,,
GTM,North America,Guatemala,23/12/2021,17843914,624171,376,235.143,16081,4,4.286,34979.489,21.072,13.178,901.204,0.224,0.24,1.15,,,,,,,,
GTM,North America,Guatemala,24/12/2021,17843914,624544,373,239.714,16085,4,4,35000.393,20.903,13.434,901.428,0.224,0.224,1.18,,,,,,,,
GTM,North America,Guatemala,25/12/2021,17843914,624866,322,238.714,16089,4,4,35018.438,18.045,13.378,901.652,0.224,0.224,1.23,,,,,,,,
GTM,North America,Guatemala,26/12/2021,17843914,625029,163,225.714,16095,6,4.286,35027.573,9.135,12.649,901.988,0.336,0.24,1.3,,,,,,,,
GTM,North America,Guatemala,27/12/2021,17843914,625127,98,209.286,16096,1,4.143,35033.065,5.492,11.729,902.044,0.056,0.232,1.37,,,,,,,,
GTM,North America,Guatemala,28/12/2021,17843914,625166,39,205,16097,1,3.571,35035.251,2.186,11.489,902.1,0.056,0.2,1.43,,,,,,,,
GTM,North America,Guatemala,29/12/2021,17843914,625257,91,208.857,16098,1,3,35040.35,5.1,11.705,902.156,0.056,0.168,1.48,,,,,,,,
GTM,North America,Guatemala,30/12/2021,17843914,625854,597,240.429,16099,1,2.571,35073.807,33.457,13.474,902.212,0.056,0.144,1.52,,,,,,,,
GTM,North America,Guatemala,31/12/2021,17843914,626675,821,304.429,16102,3,2.429,35119.817,46.01,17.061,902.38,0.168,0.136,1.53,,,,,,,,
GTM,North America,Guatemala,01/01/2022,17843914,627562,887,385.143,16106,4,2.429,35169.526,49.709,21.584,902.605,0.224,0.136,1.56,,,,,,,,
GTM,North America,Guatemala,02/01/2022,17843914,628359,797,475.714,16107,1,1.714,35214.191,44.665,26.66,902.661,0.056,0.096,1.59,,,,,,,,
GTM,North America,Guatemala,03/01/2022,17843914,628589,230,494.571,16108,1,1.714,35227.081,12.89,27.717,902.717,0.056,0.096,1.63,,,,,,,,
GTM,North America,Guatemala,04/01/2022,17843914,628695,106,504.143,16109,1,1.714,35233.021,5.94,28.253,902.773,0.056,0.096,1.68,,,,,,,,
GTM,North America,Guatemala,05/01/2022,17843914,628804,109,506.714,16110,1,1.714,35239.13,6.109,28.397,902.829,0.056,0.096,1.72,,,,,,,,
GTM,North America,Guatemala,06/01/2022,17843914,629811,1007,565.286,16111,1,1.714,35295.564,56.434,31.679,902.885,0.056,0.096,1.73,,,,,,,,
GTM,North America,Guatemala,07/01/2022,17843914,631730,1919,722.143,16114,3,1.714,35403.107,107.544,40.47,903.053,0.168,0.096,1.76,,,,,,,,
GTM,North America,Guatemala,08/01/2022,17843914,633774,2044,887.429,16117,3,1.571,35517.656,114.549,49.733,903.221,0.168,0.088,1.73,,,,,,,,
GTM,North America,Guatemala,09/01/2022,17843914,635613,1839,1036.286,16118,1,1.571,35620.716,103.06,58.075,903.277,0.056,0.088,1.69,,,,,,,,
GTM,North America,Guatemala,10/01/2022,17843914,637663,2050,1296.286,16124,6,2.286,35735.602,114.885,72.646,903.613,0.336,0.128,1.65,,,,,,,,
GTM,North America,Guatemala,11/01/2022,17843914,638705,1042,1430,16125,1,2.286,35793.997,58.395,80.139,903.669,0.056,0.128,1.61,,,,,,,,
GTM,North America,Guatemala,12/01/2022,17843914,639048,343,1463.429,16126,1,2.286,35813.219,19.222,82.013,903.725,0.056,0.128,1.58,,,,,,,,
GTM,North America,Guatemala,13/01/2022,17843914,641164,2116,1621.857,16127,1,2.286,35931.803,118.584,90.891,903.782,0.056,0.128,1.56,,,,,,,,
GTM,North America,Guatemala,14/01/2022,17843914,643447,2283,1673.857,16128,1,2,36059.746,127.943,93.805,903.838,0.056,0.112,1.52,,,,,,,,
GTM,North America,Guatemala,15/01/2022,17843914,646319,2872,1792.143,16145,17,4,36220.697,160.951,100.434,904.79,0.953,0.224,1.5,,,,,,,,
GTM,North America,Guatemala,16/01/2022,17843914,648947,2628,1904.857,16160,15,6,36367.974,147.277,106.751,905.631,0.841,0.336,1.47,,,,,,,,
GTM,North America,Guatemala,17/01/2022,17843914,651774,2827,2015.857,16175,15,7.286,36526.403,158.429,112.972,906.472,0.841,0.408,1.43,,,,,,,,
GTM,North America,Guatemala,18/01/2022,17843914,653171,1397,2066.571,16176,1,7.286,36604.693,78.29,115.814,906.528,0.056,0.408,1.41,,,,,,,,
GTM,North America,Guatemala,19/01/2022,17843914,653555,384,2072.429,16179,3,7.571,36626.213,21.52,116.142,906.696,0.168,0.424,1.38,,,,,,,,
GTM,North America,Guatemala,20/01/2022,17843914,656456,2901,2184.571,16191,12,9.143,36788.79,162.576,122.427,907.368,0.672,0.512,1.36,,,,,,,,
GTM,North America,Guatemala,21/01/2022,17843914,659655,3199,2315.429,16203,12,10.714,36968.067,179.277,129.76,908.041,0.672,0.6,1.33,,,,,,,,
GTM,North America,Guatemala,22/01/2022,17843914,662828,3173,2358.429,16223,20,11.143,37145.886,177.82,132.17,909.162,1.121,0.624,1.32,,,,,,,,
GTM,North America,Guatemala,23/01/2022,17843914,666017,3189,2438.571,16245,22,12.143,37324.603,178.716,136.661,910.394,1.233,0.681,1.3,,,,,,,,
